nombre_indicador,SpatialDimType,SpatialDim,SpatialDim_es,TimeDim,Numeric_value,Porcentaje_embarazo_juvenil
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,MSR,Montserrat,2022,50.18,5.018
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,MSR,Montserrat,2023,50.575,5.0575
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,MSR,Montserrat,2024,51.266,5.1266
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,MTQ,Martinica,1995,27.408,2.7408
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,MTQ,Martinica,1996,27.507,2.7507
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,MTQ,Martinica,1997,27.748,2.7748
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,MTQ,Martinica,1998,27.933,2.7933
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,MTQ,Martinica,1999,29.12,2.912
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,MTQ,Martinica,2000,30.139,3.0139
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,MTQ,Martinica,2001,30.363,3.0362999999999998
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,MTQ,Martinica,2002,28.701,2.8701
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,MTQ,Martinica,2003,25.87,2.587
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,MTQ,Martinica,2004,21.8,2.18
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,MTQ,Martinica,2005,19.649,1.9649
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,MTQ,Martinica,2006,19.342,1.9342
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,MTQ,Martinica,2007,19.361,1.9361000000000002
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,MTQ,Martinica,2008,19.774,1.9774
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,MTQ,Martinica,2009,19.913,1.9913
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,MTQ,Martinica,2010,19.638,1.9638000000000002
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,MTQ,Martinica,2011,19.652,1.9652
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,MTQ,Martinica,2012,20.12,2.012
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,MTQ,Martinica,2013,18.495,1.8495000000000001
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,MTQ,Martinica,2014,16.377,1.6377
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,MTQ,Martinica,2015,13.652,1.3652
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,MTQ,Martinica,2016,13.243,1.3243
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,MTQ,Martinica,2017,13.017,1.3016999999999999
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,MTQ,Martinica,2018,11.894,1.1894
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,MTQ,Martinica,2019,11.43,1.143
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,MTQ,Martinica,2020,11.6,1.16
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,MTQ,Martinica,2021,11.545,1.1545
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,MTQ,Martinica,2022,11.105,1.1105
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,MTQ,Martinica,2023,10.699,1.0699
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,MTQ,Martinica,2024,10.288,1.0288
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,NIC,Nicaragua,1995,127.574,12.7574
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,NIC,Nicaragua,1996,124.062,12.4062
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,NIC,Nicaragua,1997,118.874,11.8874
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,NIC,Nicaragua,1998,117.641,11.764100000000001
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,NIC,Nicaragua,1999,116.289,11.6289
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,NIC,Nicaragua,2000,113.855,11.3855
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,NIC,Nicaragua,2001,112.328,11.232800000000001
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,NIC,Nicaragua,2002,110.433,11.0433
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,NIC,Nicaragua,2003,108.971,10.8971
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,NIC,Nicaragua,2004,106.659,10.6659
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,NIC,Nicaragua,2005,104.654,10.465399999999999
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,NIC,Nicaragua,2006,102.927,10.2927
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,NIC,Nicaragua,2007,101.112,10.1112
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,NIC,Nicaragua,2008,99.373,9.9373
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,NIC,Nicaragua,2009,98.368,9.8368
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,NIC,Nicaragua,2010,97.947,9.7947
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,NIC,Nicaragua,2011,96.792,9.6792
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,NIC,Nicaragua,2012,96.372,9.6372
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,NIC,Nicaragua,2013,95.083,9.5083
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,NIC,Nicaragua,2014,94.226,9.4226
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,NIC,Nicaragua,2015,93.552,9.3552
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,NIC,Nicaragua,2016,91.879,9.1879
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,NIC,Nicaragua,2017,90.951,9.095099999999999
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,NIC,Nicaragua,2018,89.65,8.965
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,NIC,Nicaragua,2019,88.623,8.862300000000001
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,NIC,Nicaragua,2020,87.361,8.7361
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,NIC,Nicaragua,2021,85.648,8.5648
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,NIC,Nicaragua,2022,83.964,8.3964
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,NIC,Nicaragua,2023,82.473,8.2473
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,NIC,Nicaragua,2024,81.115,8.1115
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PAN,Panamá,1995,90.382,9.0382
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PAN,Panamá,1996,89.746,8.974599999999999
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PAN,Panamá,1997,92.253,9.2253
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PAN,Panamá,1998,93.834,9.3834
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PAN,Panamá,1999,94.529,9.4529
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PAN,Panamá,2000,93.293,9.3293
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PAN,Panamá,2001,93.653,9.365300000000001
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PAN,Panamá,2002,90.625,9.0625
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PAN,Panamá,2003,90.533,9.0533
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PAN,Panamá,2004,92.801,9.280100000000001
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PAN,Panamá,2005,90.582,9.0582
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PAN,Panamá,2006,88.585,8.8585
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PAN,Panamá,2007,89.135,8.9135
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PAN,Panamá,2008,91.341,9.1341
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PAN,Panamá,2009,92.85,9.285
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PAN,Panamá,2010,91.622,9.1622
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PAN,Panamá,2011,93.352,9.3352
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PAN,Panamá,2012,93.25,9.325
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PAN,Panamá,2013,92.149,9.2149
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PAN,Panamá,2014,90.182,9.0182
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PAN,Panamá,2015,86.428,8.6428
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PAN,Panamá,2016,81.589,8.1589
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PAN,Panamá,2017,78.616,7.8616
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PAN,Panamá,2018,74.96,7.4959999999999996
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PAN,Panamá,2019,71.789,7.1789000000000005
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PAN,Panamá,2020,70.838,7.083799999999999
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PAN,Panamá,2021,69.912,6.991200000000001
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PAN,Panamá,2022,68.49,6.848999999999999
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PAN,Panamá,2023,67.286,6.7286
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PAN,Panamá,2024,66.2,6.62
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PER,Perú,1995,75.353,7.535299999999999
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PER,Perú,1996,77.412,7.741200000000001
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PER,Perú,1997,77.343,7.7343
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PER,Perú,1998,75.684,7.5684
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PER,Perú,1999,74.175,7.4174999999999995
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PER,Perú,2000,74.182,7.418200000000001
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PER,Perú,2001,70.947,7.0947000000000005
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PER,Perú,2002,68.76,6.876
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PER,Perú,2003,66.719,6.671899999999999
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PER,Perú,2004,68.165,6.8165000000000004
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PER,Perú,2005,68.491,6.8491
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PER,Perú,2006,68.787,6.8787
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PER,Perú,2007,67.859,6.7859
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PER,Perú,2008,68.086,6.8086
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PER,Perú,2009,66.018,6.6018
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PER,Perú,2010,64.919,6.491899999999999
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PER,Perú,2011,65.287,6.528700000000001
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PER,Perú,2012,64.994,6.4994
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PER,Perú,2013,63.876,6.3876
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PER,Perú,2014,62.668,6.2668
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PER,Perú,2015,61.571,6.1571
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PER,Perú,2016,60.973,6.0973
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PER,Perú,2017,60.209,6.0209
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PER,Perú,2018,59.457,5.9457
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PER,Perú,2019,58.808,5.8808
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PER,Perú,2020,58.053,5.8053
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PER,Perú,2021,56.756,5.6756
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PER,Perú,2022,56.091,5.6091
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PER,Perú,2023,55.775,5.5775
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PER,Perú,2024,55.343,5.5343
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PRI,Puerto Rico,1995,77.212,7.7212000000000005
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PRI,Puerto Rico,1996,79.171,7.9171000000000005
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PRI,Puerto Rico,1997,82.864,8.2864
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PRI,Puerto Rico,1998,78.815,7.8815
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PRI,Puerto Rico,1999,76.538,7.6537999999999995
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PRI,Puerto Rico,2000,74.114,7.4114
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PRI,Puerto Rico,2001,69.008,6.900799999999999
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PRI,Puerto Rico,2002,63.53,6.353
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PRI,Puerto Rico,2003,60.542,6.0542
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PRI,Puerto Rico,2004,61.815,6.1815
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PRI,Puerto Rico,2005,61.049,6.1049
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PRI,Puerto Rico,2006,59.118,5.9118
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PRI,Puerto Rico,2007,57.335,5.7335
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PRI,Puerto Rico,2008,55.13,5.513
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PRI,Puerto Rico,2009,55.031,5.5031
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PRI,Puerto Rico,2010,52.457,5.2457
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PRI,Puerto Rico,2011,51.783,5.1783
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PRI,Puerto Rico,2012,48.825,4.8825
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PRI,Puerto Rico,2013,44.376,4.4376
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PRI,Puerto Rico,2014,40.231,4.0231
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PRI,Puerto Rico,2015,34.471,3.4471
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PRI,Puerto Rico,2016,30.451,3.0451
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PRI,Puerto Rico,2017,26.964,2.6963999999999997
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PRI,Puerto Rico,2018,20.052,2.0052
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PRI,Puerto Rico,2019,21.856,2.1856
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PRI,Puerto Rico,2020,18.962,1.8961999999999999
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PRI,Puerto Rico,2021,18.926,1.8925999999999998
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PRI,Puerto Rico,2022,17.705,1.7704999999999997
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PRI,Puerto Rico,2023,16.79,1.6789999999999998
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PRI,Puerto Rico,2024,15.944,1.5944
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PRY,Paraguay,1995,90.615,9.061499999999999
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PRY,Paraguay,1996,85.542,8.5542
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PRY,Paraguay,1997,83.468,8.3468
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PRY,Paraguay,1998,81.583,8.1583
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PRY,Paraguay,1999,81.046,8.104600000000001
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,PRY,Paraguay,2000,80.563,8.0563
